id,name,in_structure,out_structure
ug_route/211394,OSP:FBSP:C708420,st_struct_buried_splice_location/3906,st_struct_pedestal/94177
ug_route/211395,OSP:BUSP::9450741,mywcom_route_junction/27478,st_struct_pedestal/91842
ug_route/211396,OSP:BUSP::9451386,mywcom_route_junction/28107,st_struct_pedestal/92273
ug_route/211397,OSP:BUSP::9451799,mywcom_route_junction/27427,st_struct_pedestal/92994
ug_route/211398,OSP:BUSP::9451810,mywcom_route_junction/28056,st_struct_pedestal/91124
ug_route/211399,OSP:BUSP::9451802,mywcom_route_junction/28175,st_struct_pedestal/92041
ug_route/211400,OSP:BUSP::9450431,mywcom_route_junction/28146,st_struct_pedestal/94113
ug_route/211401,OSP:BUSP::9451383,mywcom_route_junction/27514,st_struct_pedestal/91790
ug_route/211402,OSP:BUSP::9452062,mywcom_route_junction/27173,st_struct_pedestal/91894
ug_route/211403,OSP:BUSP::9452056,mywcom_route_junction/27252,st_struct_pedestal/94183
ug_route/211407,OSP:BUSP::9450747,mywcom_route_junction/27210,st_struct_pedestal/93737
ug_route/211408,OSP:BUSP::9451075,mywcom_route_junction/27533,st_struct_pedestal/93470
ug_route/211409,OSP:BUSP::9450463,mywcom_route_junction/27819,st_struct_pedestal/90672
ug_route/211410,OSP:BUSP::9450746,mywcom_route_junction/27655,st_struct_pedestal/93113
ug_route/211411,OSP:BUSP::9451805,mywcom_route_junction/27184,st_struct_pedestal/90959
ug_route/211412,OSP:BUSP::9452059,mywcom_route_junction/27997,st_struct_pedestal/93955
ug_route/211413,OSP:BUSP::9450464,mywcom_route_junction/27849,st_struct_pedestal/91910
ug_route/211414,OSP:BUSP::9275655,mywcom_route_junction/28103,st_struct_pedestal/93064
ug_route/211415,OSP:BUSP::9450744,mywcom_route_junction/27655,mywcom_route_junction/27210
ug_route/211416,OSP:BUSP::13020514,st_struct_pedestal/94299,mywcom_route_junction/27890
ug_route/211417,OSP:BUSP::9469353,mywcom_route_junction/27153,st_struct_pedestal/90729
ug_route/211418,OSP:FBSP::12051789,st_struct_pedestal/92072,mywcom_route_junction/28209
ug_route/211419,OSP:BUSP::9455558,mywcom_route_junction/27848,st_struct_pedestal/90967
ug_route/211420,OSP:BUSP::10069940,st_struct_pedestal/93496,st_struct_pedestal/90773
ug_route/211421,OSP:FBSP::12051790,mywcom_route_junction/28209,st_struct_pedestal/91211
ug_route/211422,OSP:CHOLE::12078037,st_struct_vault/2722,mywcom_route_junction/27980
ug_route/211423,OSP:CHOLE::13781189,st_struct_vault/2716,mywcom_route_junction/27102
ug_route/211424,OSP:BUSP::9450427,mywcom_route_junction/27459,st_struct_pedestal/92508
ug_route/211425,OSP:BUSP:C645706,mywcom_route_junction/27139,st_struct_pedestal/94302
ug_route/211426,OSP:CHOLE::16958664,st_struct_vault/2763,mywcom_route_junction/27467
ug_route/211427,OSP:CHOLE::16958671,st_struct_vault/2763,mywcom_route_junction/27439
ug_route/211428,OSP:CHOLE::12440284,st_struct_vault/2768,mywcom_route_junction/27426
ug_route/211429,OSP:BUSP::9530109,cabinet/2761,st_struct_pedestal/91545
ug_route/211430,OSP:BUSP:C658279,st_struct_pedestal/93456,pole/52692
ug_route/211431,OSP:FBSP:C652873,mywcom_route_junction/28189,building/66322
ug_route/211432,OSP:FBSP::13684420,st_struct_pedestal/91249,building/68383
ug_route/211433,OSP:FBSP:C663376,mywcom_route_junction/28163,st_struct_pedestal/93858
ug_route/211434,OSP:CHOLE::13917047,mywcom_route_junction/27651,st_struct_vault/2769
ug_route/211435,OSP:FBSP::12079013,st_struct_pedestal/93509,st_struct_pedestal/93761
ug_route/211436,OSP:BUSP::9503223,st_struct_pedestal/91225,mywcom_route_junction/27293
ug_route/211437,OSP:CHOLE::16960915,st_struct_vault/2716,mywcom_route_junction/28136
ug_route/211438,OSP:CHOLE::16958663,st_struct_vault/2763,mywcom_route_junction/27694
ug_route/211439,OSP:CHOLE::13917048,mywcom_route_junction/27651,st_struct_vault/2769
ug_route/211440,OSP:CHOLE::12440287,st_struct_vault/2746,mywcom_route_junction/27976
ug_route/211441,OSP:BUSP::9500035,st_struct_pedestal/92010,mywcom_route_junction/27265
ug_route/211442,OSP:CHOLE::12440281,st_struct_vault/2721,mywcom_route_junction/27395
ug_route/211443,OSP:BUSP::9500348,st_struct_pedestal/94160,mywcom_route_junction/27209
ug_route/211444,OSP:BUSP::9501954,mywcom_route_junction/27870,st_struct_pedestal/93261
ug_route/211445,OSP:BUSP::9503220,mywcom_route_junction/27282,st_struct_pedestal/92778
ug_route/211446,OSP:CHOLE::16943302,st_struct_vault/2746,mywcom_route_junction/27889
ug_route/211447,OSP:BUSP::9499073,st_struct_pedestal/93638,mywcom_route_junction/28211
ug_route/211448,OSP:FBSP:C706992,mywcom_route_junction/27736,building/67113
ug_route/211449,OSP:FBSP:C706990,mywcom_route_junction/27989,building/66798
ug_route/211450,OSP:BUSP::9500021,mywcom_route_junction/27230,st_struct_pedestal/93419
ug_route/211451,OSP:FBSP:C706966,mywcom_route_junction/27159,building/68663
ug_route/211452,OSP:FBSP:C706989,mywcom_route_junction/27862,building/67393
ug_route/211453,OSP:BUSP::9501987,st_struct_pedestal/93306,mywcom_route_junction/27456
ug_route/211454,OSP:BUSP::9501951,st_struct_pedestal/91629,mywcom_route_junction/27327
ug_route/211455,OSP:BUSP::9501957,mywcom_route_junction/27204,st_struct_pedestal/91763
ug_route/211456,OSP:BUSP::9500024,mywcom_route_junction/28117,st_struct_pedestal/90920
ug_route/211457,OSP:BUSP:C648401,mywcom_route_junction/27563,mywcom_route_junction/27198
ug_route/211458,OSP:FBSP:C706962,mywcom_route_junction/27706,building/66769
ug_route/211459,OSP:BUSP::9498769,st_struct_pedestal/91761,mywcom_route_junction/27189
ug_route/211460,OSP:FBSP::16786568,mywcom_route_junction/28034,building/66138
ug_route/211461,OSP:BUSP::9499390,st_struct_pedestal/91246,mywcom_route_junction/27205
ug_route/211462,OSP:BUSP::9500340,mywcom_route_junction/27925,st_struct_pedestal/94206
ug_route/211463,OSP:BUSP::9501950,mywcom_route_junction/27749,st_struct_pedestal/91490
ug_route/211464,OSP:BUSP::9502276,st_struct_pedestal/93783,mywcom_route_junction/27748
ug_route/211465,OSP:BUSP::9500027,mywcom_route_junction/27698,st_struct_pedestal/91503
ug_route/211466,OSP:BUSP::9501969,mywcom_route_junction/28071,st_struct_pedestal/92210
ug_route/211467,OSP:BUSP::9500351,mywcom_route_junction/27847,st_struct_pedestal/94223
ug_route/211468,OSP:BUSP::9498761,st_struct_pedestal/92694,mywcom_route_junction/27700
ug_route/211469,OSP:BUSP::8435652,mywcom_route_junction/27179,mywcom_route_junction/27283
ug_route/211470,OSP:CHOLE::12440959,st_struct_vault/2723,mywcom_route_junction/27799
ug_route/211471,OSP:CHOLE::11065236,st_struct_vault/2716,mywcom_route_junction/28154
ug_route/211472,OSP:BUSP::9500354,mywcom_route_junction/27412,st_struct_pedestal/91688
ug_route/211473,OSP:BUSP::8345412,st_struct_pedestal/90547,mywcom_route_junction/27098
ug_route/211474,OSP:BUSP::13712580,mywcom_route_junction/27987,st_struct_vault/2752
ug_route/211475,OSP:BUSP::9501946,mywcom_route_junction/27602,st_struct_pedestal/91948
ug_route/211476,OSP:BUSP::13675147,st_struct_pedestal/91426,mywcom_route_junction/27583
ug_route/211477,OSP:BUSP::8447502,mywcom_route_junction/27978,building/68390
ug_route/211478,OSP:CHOLE::12449261,st_struct_vault/2769,mywcom_route_junction/27765
ug_route/211479,OSP:BUSP::8189722,pole/53700,st_struct_pedestal/91756
ug_route/211480,OSP:FBSP::12051909,st_struct_pedestal/91282,st_struct_pedestal/91815
ug_route/211481,OSP:BUSP::16795217,mywcom_route_junction/27307,mywcom_route_junction/27189
ug_route/211482,OSP:FBSP::13672926,mywcom_route_junction/27510,mywcom_route_junction/27171
ug_route/211483,OSP:BUSP:C667329,st_struct_pedestal/93383,st_struct_pedestal/93135
ug_route/211484,OSP:BUSP:C689275,st_struct_pedestal/91411,mywcom_route_junction/27526
ug_route/211485,OSP:BUSP::9499411,mywcom_route_junction/27253,st_struct_pedestal/93969
ug_route/211486,OSP:BUSP::11087285,cabinet/2814,tower/614
ug_route/211487,OSP:BUSP::16769860,mywcom_route_junction/27623,st_struct_pedestal/91736
ug_route/211488,OSP:BUSP::8950852,st_struct_pedestal/91573,mywcom_route_junction/27853
ug_route/211489,OSP:BUSP::9499402,st_struct_pedestal/91926,mywcom_route_junction/27472
ug_route/211490,OSP:BUSP::9499408,mywcom_route_junction/27653,st_struct_pedestal/93706
ug_route/211491,OSP:BUSP::9534904,st_struct_pedestal/91270,st_struct_pedestal/92595
ug_route/211492,OSP:BUSP::9498756,st_struct_pedestal/93042,cabinet/2818
ug_route/211493,OSP:FBSP::14275499,st_struct_pedestal/93949,building/67447
ug_route/211494,OSP:BUSP::9279173,st_struct_pedestal/91038,st_struct_pedestal/91989
ug_route/211495,OSP:FBSP::8587983,mywcom_route_junction/27442,building/66828
ug_route/211496,OSP:BUSP::16060404,st_struct_pedestal/92396,pole/53057
ug_route/211497,OSP:CHOLE::13917049,mywcom_route_junction/28043,st_struct_vault/2769
ug_route/211498,OSP:BUSP::9430937,st_struct_pedestal/92648,st_struct_pedestal/92636
ug_route/211499,OSP:BUSP:C644521,pole/53629,cabinet/2769
ug_route/211500,OSP:FORSP:C645972,mywcom_route_junction/27408,pole/53996
ug_route/211501,OSP:BUSP::9502279,mywcom_route_junction/27789,st_struct_pedestal/90786
ug_route/211502,OSP:FBSP:C711665,mywcom_route_junction/27839,building/68296
ug_route/211503,OSP:BUSP::9499405,mywcom_route_junction/27407,st_struct_pedestal/92597
ug_route/211504,OSP:FBSP:C654064,building/67582,building/68766
ug_route/211505,OSP:FBSP::16783383,st_struct_pedestal/93142,st_struct_pedestal/94003
ug_route/211506,OSP:FBSP::16785176,st_struct_pedestal/91453,st_struct_pedestal/92667
ug_route/211507,OSP:FBSP::16784335,st_struct_pedestal/93289,st_struct_pedestal/91227
ug_route/211508,OSP:CHOLE::16953227,st_struct_vault/2757,mywcom_route_junction/27898
ug_route/211509,OSP:BUSP:C711680,st_struct_pedestal/92632,mywcom_route_junction/27787
ug_route/211510,OSP:BUSP:C711745,mywcom_route_junction/27787,st_struct_pedestal/92632
ug_route/211511,OSP:BUSP::9206867,mywcom_route_junction/27364,st_struct_pedestal/94271
ug_route/211512,OSP:FBSP::10639880,mywcom_route_junction/27671,st_struct_pedestal/91366
ug_route/211513,OSP:BUSP::15996432,st_struct_pedestal/93697,st_struct_pedestal/94304
ug_route/211514,OSP:FBSP::10638770,mywcom_route_junction/27802,st_struct_pedestal/93451
ug_route/211515,OSP:FBSP:C711668,mywcom_route_junction/27577,building/66219
ug_route/211516,OSP:BUSP::10682804,cabinet/2809,cabinet/2812
ug_route/211517,OSP:BUSP:C641709,pole/52591,st_struct_pedestal/91839
ug_route/211518,OSP:BUSP::13453701,st_struct_pedestal/92366,st_struct_pedestal/92642
ug_route/211519,OSP:BUSP::9452052,pole/53700,st_struct_pedestal/91756
ug_route/211520,OSP:FORSP::13702967,mywcom_route_junction/28218,mywcom_route_junction/27695
ug_route/211521,OSP:FBSP::8415504,mywcom_route_junction/28068,st_struct_pedestal/90799
ug_route/211522,OSP:FBSP::10638817,mywcom_route_junction/28174,st_struct_pedestal/93130
ug_route/211523,OSP:BUSP:C647413,st_struct_pedestal/94302,st_struct_pedestal/94082
ug_route/211524,OSP:BUSP::9505786,st_struct_pedestal/91546,mywcom_route_junction/27836
ug_route/211525,OSP:FBSP::8950870,cabinet/2857,mywcom_route_junction/27734
ug_route/211526,OSP:BUSP::10271223,st_struct_pedestal/92668,mywcom_route_junction/28146
ug_route/211527,OSP:BUSP::9441157,st_struct_pedestal/93858,mywcom_route_junction/28134
ug_route/211528,OSP:FBSP::8587982,mywcom_route_junction/27442,building/66565
ug_route/211529,OSP:BUSP::8906397,pole/53629,cabinet/2769
ug_route/211530,OSP:FBSP::13705205,st_struct_pedestal/93171,st_struct_vault/2711
ug_route/211531,OSP:BUSP::9460122,st_struct_pedestal/92313,st_struct_pedestal/90739
ug_route/211532,OSP:BUSP::9421302,pole/52591,st_struct_pedestal/91839
ug_route/211533,OSP:FBSP:C639518,st_struct_pedestal/91279,st_struct_pedestal/93480
ug_route/211534,OSP:BUSP::9523381,mywcom_route_junction/27613,st_struct_pedestal/93383
ug_route/211535,OSP:BUSP:C645965,mywcom_route_junction/27318,st_struct_pedestal/92245
ug_route/211536,OSP:BUSP::9525949,st_struct_pedestal/93383,st_struct_pedestal/93135
ug_route/211537,OSP:FORSP::16961863,st_struct_vault/2722,mywcom_route_junction/27560
ug_route/211538,OSP:FBSP:C710761,mywcom_route_junction/27546,building/68026
ug_route/211539,OSP:FBSP::10638807,mywcom_route_junction/27661,st_struct_pedestal/92673
ug_route/211540,OSP:BUSP:C651782,st_struct_pedestal/91691,mywcom_route_junction/27741
ug_route/211541,OSP:BUSP::8369744,st_struct_pedestal/91626,mywcom_route_junction/28183
ug_route/211542,OSP:FBSP::11793478,st_struct_pedestal/92452,building/66426
ug_route/211543,OSP:FBSP::15352916,pole/53666,st_struct_pedestal/91998
ug_route/211544,OSP:BUSP::16057527,mywcom_route_junction/27540,building/66183
ug_route/211545,OSP:BUSP::11474151,mywcom_route_junction/27835,st_struct_pedestal/91495
ug_route/211546,OSP:BUSP::10757301,mywcom_route_junction/28193,building/68826
ug_route/211547,OSP:FBSP::12053051,mywcom_route_junction/27465,mywcom_route_junction/27429
ug_route/211548,OSP:FBSP::12051825,st_struct_pedestal/92243,mywcom_route_junction/27679
ug_route/211549,OSP:BUSP::9492031,cabinet/2773,pole/52636
ug_route/211550,OSP:BUSP::9502282,st_struct_pedestal/94181,mywcom_route_junction/27211
ug_route/211551,OSP:BUSP::17083508,st_struct_pedestal/90848,st_struct_pedestal/91267
ug_route/211552,OSP:BUSP::16040250,mywcom_route_junction/27666,st_struct_pedestal/93182
ug_route/211553,OSP:FBSP::12052126,mywcom_route_junction/27216,mywcom_route_junction/27918
ug_route/211554,OSP:BUSP::9430941,st_struct_pedestal/92648,st_struct_pedestal/92636
ug_route/211555,OSP:FBSP::13885369,mywcom_route_junction/27967,mywcom_route_junction/27311
ug_route/211556,OSP:BUSP::9430925,mywcom_route_junction/27383,st_struct_pedestal/93302
ug_route/211557,OSP:BUSP::9502291,st_struct_pedestal/93624,mywcom_route_junction/27691
ug_route/211558,OSP:FBSP::13402183,st_struct_pedestal/93030,st_struct_pedestal/93167
ug_route/211559,OSP:BUSP::8447492,st_struct_pedestal/92580,pole/52550
ug_route/211560,OSP:FBSP::16785175,cabinet/2806,st_struct_pedestal/92713
ug_route/211561,OSP:FBSP::7629277,pole/53028,st_struct_pedestal/91671
ug_route/211562,OSP:BUSP::9502288,st_struct_pedestal/93787,mywcom_route_junction/28176
ug_route/211563,OSP:BUSP::8366860,mywcom_route_junction/27374,mywcom_route_junction/27864
ug_route/211564,OSP:BUSP:C644354,mywcom_route_junction/27641,st_struct_pedestal/92505
ug_route/211565,OSP:FBSP::10675445,st_struct_pedestal/93114,st_struct_pedestal/91110
ug_route/211566,OSP:BUSP:C671220,st_struct_pedestal/91352,st_struct_pedestal/93989
ug_route/211567,OSP:BUSP::11512510,st_struct_pedestal/91875,pole/52719
ug_route/211568,OSP:BUSP::16040253,mywcom_route_junction/27893,st_struct_pedestal/91924
ug_route/211569,OSP:BUSP::8399185,cabinet/2782,st_struct_pedestal/92068
ug_route/211570,OSP:BUSP::8402101,pole/52555,cabinet/2767
ug_route/211571,OSP:BUSP::8447507,mywcom_route_junction/27914,building/66102
ug_route/211572,OSP:FBSP::8415506,mywcom_route_junction/27817,st_struct_pedestal/90617
ug_route/211573,OSP:BUSP::9502285,st_struct_pedestal/93375,mywcom_route_junction/28192
ug_route/211574,OSP:BUSP::16040248,mywcom_route_junction/27740,st_struct_pedestal/92927
ug_route/211575,OSP:BUSP::9504190,st_struct_pedestal/94082,st_struct_pedestal/94302
ug_route/211576,OSP:BUSP:C639813,st_struct_pedestal/92326,st_struct_pedestal/93844
ug_route/211577,OSP:FBSP::12069031,mywcom_route_junction/27931,mywcom_route_junction/27659
ug_route/211578,OSP:BUSP::16783623,mywcom_route_junction/27856,mywcom_route_junction/28159
ug_route/211579,OSP:BUSP:C667692,st_struct_pedestal/92184,pole/53052
ug_route/211580,OSP:BUSP:C706006,pole/52537,mywcom_route_junction/27868
ug_route/211581,OSP:FBSP::8415812,mywcom_route_junction/28079,st_struct_pedestal/92868
ug_route/211582,OSP:BUSP::8394708,pole/54547,cabinet/2821
ug_route/211583,OSP:FBSP::8415502,st_struct_pedestal/93878,mywcom_route_junction/27135
ug_route/211584,OSP:FBSP::8415814,mywcom_route_junction/28084,st_struct_pedestal/93023
ug_route/211585,OSP:BUSP::12034972,mywcom_route_junction/27502,mywcom_route_junction/28120
ug_route/211586,OSP:FBSP:C667226,mywcom_route_junction/28024,st_struct_pedestal/93407
ug_route/211587,OSP:BUSP::8484308,st_struct_pedestal/93991,cabinet/2760
ug_route/211588,OSP:BUSP::8394710,pole/52505,cabinet/2791
ug_route/211589,OSP:BUSP::16023605,pole/53540,st_struct_pedestal/93571
ug_route/211590,OSP:BUSP:C706380,st_struct_pedestal/92505,st_struct_pedestal/93521
ug_route/211591,OSP:BUSP:C711513,pole/53540,st_struct_pedestal/93571
ug_route/211592,OSP:BUSP:C705114,st_struct_pedestal/90904,st_struct_pedestal/93267
ug_route/211593,OSP:BUSP::8439827,st_struct_pedestal/91439,pole/52800
ug_route/211594,OSP:BUSP::9016146,st_struct_pedestal/92939,mywcom_route_junction/27382
ug_route/211595,OSP:BUSP::16040564,mywcom_route_junction/27712,st_struct_pedestal/91272
ug_route/211596,OSP:BUSP::16040246,mywcom_route_junction/27095,st_struct_pedestal/91171
ug_route/211597,OSP:BUSP::9455557,mywcom_route_junction/27848,st_struct_pedestal/93061
ug_route/211598,OSP:BUSP::12035116,mywcom_route_junction/27805,st_struct_buried_splice_location/3946
ug_route/211599,OSP:BUSP::16776387,mywcom_route_junction/27454,st_struct_pedestal/93174
ug_route/211600,OSP:FBSP:C706991,mywcom_route_junction/27627,mywcom_route_junction/27736
ug_route/211601,OSP:BUSP::9354740,st_struct_pedestal/92906,st_struct_pedestal/93285
ug_route/211602,OSP:BUSP::10916660,cabinet/2774,st_struct_pedestal/92632
ug_route/211603,OSP:FBSP:C642393,st_struct_pedestal/93257,st_struct_pedestal/93054
ug_route/211604,OSP:BUSP::9531705,cabinet/2806,st_struct_pedestal/92713
ug_route/211605,OSP:BUSP:C711657,st_struct_pedestal/90625,pole/53436
ug_route/211606,OSP:BUSP::13020515,mywcom_route_junction/27890,mywcom_route_junction/27899
ug_route/211607,OSP:FBSP::11670596,st_struct_pedestal/91799,building/68358
ug_route/211608,OSP:BUSP::13020612,st_struct_pedestal/91544,mywcom_route_junction/27890
ug_route/211609,OSP:FORSP::16955881,st_struct_vault/2760,mywcom_route_junction/27717
ug_route/211610,OSP:BUSP::9509330,mywcom_route_junction/27387,mywcom_route_junction/27470
ug_route/211611,OSP:BUSP::8399186,st_struct_pedestal/92068,st_struct_pedestal/92898
ug_route/211612,OSP:BUSP::8396955,pole/54366,cabinet/2792
ug_route/211613,OSP:BUSP::10672821,mywcom_route_junction/27358,st_struct_pedestal/91078
ug_route/211614,OSP:FBSP::16900916,st_struct_pedestal/91550,building/68634
ug_route/211615,OSP:BUSP::12343333,pole/53358,st_struct_pedestal/91590
ug_route/211616,OSP:BUSP::9490783,st_struct_pedestal/91279,mywcom_route_junction/27224
ug_route/211617,OSP:BUSP::8394709,pole/53325,cabinet/2811
ug_route/211618,OSP:FBSP:C643019,mywcom_route_junction/27157,st_struct_pedestal/93302
ug_route/211619,OSP:BUSP::9505141,st_struct_pedestal/93692,st_struct_pedestal/91279
ug_route/211620,OSP:CHOLE::16954184,st_struct_vault/2779,mywcom_route_junction/27242
ug_route/211621,OSP:FBSP:C711685,mywcom_route_junction/27826,mywcom_route_junction/27649
ug_route/211622,OSP:BUSP::16057235,st_struct_pedestal/92926,building/66707
ug_route/211623,OSP:BUSP::8402102,pole/53936,cabinet/2831
ug_route/211624,OSP:BUSP::8402100,pole/54022,cabinet/2843
ug_route/211625,OSP:FBSP:C667745,st_struct_pedestal/91872,building/68464
ug_route/211626,OSP:BUSP::8396950,pole/53465,cabinet/2802
ug_route/211627,OSP:FBSP::12188405,st_struct_pedestal/92754,building/68712
ug_route/211628,OSP:BUSP::16040278,mywcom_route_junction/27559,mywcom_route_junction/27953
ug_route/211629,OSP:BUSP::8396949,pole/53205,cabinet/2805
ug_route/211630,OSP:FBSP::13098318,st_struct_pedestal/91089,mywcom_route_junction/28042
ug_route/211631,OSP:FBSP::12052124,mywcom_route_junction/27918,st_struct_pedestal/92752
ug_route/211632,OSP:FORSP:D8183763,st_struct_vault/2722,mywcom_route_junction/27461
ug_route/211633,OSP:BUSP::9441159,mywcom_route_junction/28134,st_struct_pedestal/91080
ug_route/211634,OSP:BUSP:C644714,st_struct_pedestal/91402,pole/53453
ug_route/211635,OSP:BUSP:C649885,st_struct_pedestal/91502,st_struct_pedestal/92258
ug_route/211636,OSP:BUSP::8415495,st_struct_pedestal/92779,cabinet/2754
ug_route/211637,OSP:BUSP::16040258,mywcom_route_junction/28018,building/68461
ug_route/211638,OSP:BUSP::11474147,mywcom_route_junction/27445,st_struct_pedestal/94162
ug_route/211639,OSP:BUSP::12034970,mywcom_route_junction/27502,mywcom_route_junction/27702
ug_route/211640,OSP:BUSP::9490781,mywcom_route_junction/27308,st_struct_pedestal/93844
ug_route/211641,OSP:CHOLE::16954186,st_struct_vault/2779,mywcom_route_junction/27242
ug_route/211642,OSP:BUSP:C657711,mywcom_route_junction/27229,st_struct_pedestal/93779
ug_route/211643,OSP:BUSP:C654088,mywcom_route_junction/28049,st_struct_buried_splice_location/3881
ug_route/211644,OSP:FBSP::12069029,st_struct_pedestal/93717,mywcom_route_junction/27931
ug_route/211645,OSP:BUSP:C646151,mywcom_route_junction/27332,st_struct_pedestal/92672
ug_route/211646,OSP:BUSP:C660141,st_struct_pedestal/92068,st_struct_pedestal/92898
ug_route/211647,OSP:BUSP:C707095,cabinet/2766,mywcom_route_junction/27523
ug_route/211648,OSP:FBSP::10638583,st_struct_pedestal/93006,building/67878
ug_route/211649,OSP:BUSP::8906055,st_struct_pedestal/91636,mywcom_route_junction/28054
ug_route/211650,OSP:FBSP::12053037,mywcom_route_junction/27883,building/68811
ug_route/211651,OSP:BUSP:C707667,pole/53924,mywcom_route_junction/27471
ug_route/211652,OSP:BUSP:C651828,st_struct_pedestal/92411,st_struct_pedestal/91493
ug_route/211653,OSP:BUSP:C649753,pole/53658,st_struct_pedestal/93297
ug_route/211654,OSP:BUSP::9504192,st_struct_pedestal/92505,st_struct_pedestal/93521
ug_route/211655,OSP:BUSP::7625137,st_struct_pedestal/92333,pole/52623
ug_route/211656,OSP:BUSP::8437283,cabinet/2830,pole/52695
ug_route/211657,OSP:BUSP::15073846,pole/54317,st_struct_pedestal/92170
ug_route/211658,OSP:FBSP:C705573,mywcom_route_junction/27711,building/67307
ug_route/211659,OSP:FBSP:C639799,st_struct_pedestal/91857,mywcom_route_junction/27871
ug_route/211660,OSP:FBSP::12440288,mywcom_route_junction/27976,st_struct_pedestal/90841
ug_route/211661,OSP:BUSP::16776404,st_struct_pedestal/92019,mywcom_route_junction/27141
ug_route/211662,OSP:BUSP:C656500,st_struct_pedestal/94271,pole/54231
ug_route/211663,OSP:FBSP::14203125,st_struct_pedestal/94322,st_struct_pedestal/93220
ug_route/211664,OSP:BUSP::10445302,mywcom_route_junction/28019,st_struct_pedestal/90609
ug_route/211665,OSP:BUSP:C711661,mywcom_route_junction/27940,st_struct_pedestal/93364
ug_route/211666,OSP:BUSP::11472522,st_struct_pedestal/92663,mywcom_route_junction/27945
ug_route/211667,OSP:FBSP::10878260,st_struct_pedestal/92901,st_struct_pedestal/90929
ug_route/211668,OSP:BUSP::8365261,mywcom_route_junction/28165,st_struct_pedestal/91582
ug_route/211669,OSP:BUSP::11512508,st_struct_pedestal/91875,st_struct_pedestal/92871
ug_route/211670,OSP:BUSP:C639763,st_struct_pedestal/93189,st_struct_pedestal/91690
ug_route/211671,OSP:FBSP::9332028,st_struct_pedestal/93221,st_struct_pedestal/91671
ug_route/211672,OSP:BUSP::11418740,st_struct_pedestal/93346,cabinet/2848
ug_route/211673,OSP:BUSP::9502947,mywcom_route_junction/28041,st_struct_pedestal/93407
ug_route/211674,OSP:FBSP::10638766,mywcom_route_junction/27998,mywcom_route_junction/28160
ug_route/211675,OSP:BUSP::16769918,st_struct_pedestal/93357,st_struct_pedestal/90966
ug_route/211676,OSP:BUSP::8447504,mywcom_route_junction/28228,building/67423
ug_route/211677,OSP:BUSP::8447505,mywcom_route_junction/28228,building/66745
ug_route/211678,OSP:BUSP::16771816,st_struct_pedestal/90770,building/68105
ug_route/211679,OSP:FBSP::12053031,mywcom_route_junction/28129,st_struct_pedestal/91574
